gen,primary_type,secondary_type,percent_male,percent_female,height_m,weight_kg,capture_rate,base_egg_steps,hp,attack,defense,sp_attack,sp_defense,speed,against_normal,against_fire,against_water,against_electric,against_grass,against_ice,against_fighting,against_poison,against_ground,against_flying,against_psychict,against_bug,against_rock,against_ghost,against_dragon,against_dark,against_steel,against_fairy,num_abilities,evo_length,has_mega_evolution,has_gigantamax,rarity
5.0,bug,grass,50.0,50.0,0.3,2.5,255.0,3840.0,45.0,53.0,70.0,40.0,60.0,42.0,1.0,4.0,0.5,0.5,0.25,2.0,0.5,2.0,0.25,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,0.0,0.0,0.0
5.0,bug,grass,50.0,50.0,0.5,7.3,120.0,3840.0,55.0,63.0,90.0,50.0,80.0,42.0,1.0,4.0,0.5,0.5,0.25,2.0,0.5,2.0,0.25,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,0.0,0.0,0.0
5.0,bug,grass,50.0,50.0,1.2,20.5,45.0,3840.0,75.0,103.0,80.0,70.0,80.0,92.0,1.0,4.0,0.5,0.5,0.25,2.0,0.5,2.0,0.25,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,0.0,0.0,0.0
5.0,bug,poison,50.2,49.8,0.4,5.3,255.0,3840.0,30.0,45.0,59.0,30.0,39.0,57.0,1.0,2.0,1.0,1.0,0.25,1.0,0.25,0.5,1.0,2.0,2.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5,3.0,5.0,0.0,0.0,0.0
5.0,bug,poison,50.2,49.8,1.2,58.5,120.0,3840.0,40.0,55.0,99.0,40.0,79.0,47.0,1.0,2.0,1.0,1.0,0.25,1.0,0.25,0.5,1.0,2.0,2.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5,3.0,5.0,0.0,0.0,0.0
5.0,bug,poison,50.2,49.8,2.5,200.5,45.0,5120.0,60.0,100.0,89.0,55.0,69.0,112.0,1.0,2.0,1.0,1.0,0.25,1.0,0.25,0.5,1.0,2.0,2.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5,3.0,5.0,0.0,0.0,0.0
5.0,grass,fairy,50.2,49.8,0.3,0.6,190.0,5120.0,40.0,27.0,60.0,37.0,50.0,66.0,1.0,2.0,0.5,0.5,0.5,2.0,0.5,4.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,0.5,2.0,1.0,3.0,3.0,0.0,0.0,0.0
5.0,grass,fairy,50.2,49.8,0.7,6.6,75.0,5120.0,60.0,67.0,85.0,77.0,75.0,116.0,1.0,2.0,0.5,0.5,0.5,2.0,0.5,4.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,0.5,2.0,1.0,3.0,3.0,0.0,0.0,0.0
5.0,grass,No secondary type,0.0,100.0,0.5,6.6,190.0,5120.0,45.0,35.0,50.0,70.0,50.0,30.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0
5.0,grass,No secondary type,0.0,100.0,1.1,16.3,75.0,5120.0,70.0,60.0,75.0,110.0,75.0,90.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0
5.0,water,No secondary type,50.2,49.8,1.0,18.0,25.0,10240.0,70.0,92.0,65.0,80.0,55.0,98.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,3.0,1.0,0.0,0.0,0.0
5.0,ground,dark,50.2,49.8,0.7,15.2,180.0,5120.0,50.0,72.0,35.0,35.0,35.0,65.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.5,1.0,1.0,0.0,2.0,0.5,0.5,1.0,0.5,1.0,2.0,3.0,5.0,0.0,0.0,0.0
5.0,ground,dark,50.2,49.8,1.0,33.4,90.0,5120.0,60.0,82.0,45.0,45.0,45.0,74.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.5,1.0,1.0,0.0,2.0,0.5,0.5,1.0,0.5,1.0,2.0,3.0,5.0,0.0,0.0,0.0
5.0,ground,dark,50.2,49.8,1.5,96.3,45.0,5120.0,95.0,117.0,80.0,65.0,70.0,92.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.5,1.0,1.0,0.0,2.0,0.5,0.5,1.0,0.5,1.0,2.0,3.0,5.0,0.0,0.0,0.0
5.0,fire,ice,50.2,49.8,0.6,37.5,120.0,5120.0,70.0,90.0,45.0,15.0,45.0,50.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,2.0,3.0,0.0,0.0,0.0
5.0,fire,fire,50.2,49.8,1.3,92.9,60.0,5120.0,105.0,140.0,55.0,30.0,55.0,95.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,2.0,3.0,0.0,0.0,0.0
5.0,grass,No secondary type,50.2,49.8,1.0,28.0,255.0,5120.0,75.0,86.0,67.0,106.0,67.0,60.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0
5.0,bug,rock,50.2,49.8,0.3,14.5,190.0,5120.0,50.0,65.0,85.0,35.0,35.0,55.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0
5.0,bug,rock,50.2,49.8,1.4,200.0,75.0,5120.0,70.0,105.0,125.0,65.0,75.0,45.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0
5.0,dark,fighting,50.2,49.8,0.6,11.8,180.0,3840.0,50.0,75.0,70.0,35.0,70.0,48.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.5,0.5,1.0,0.25,1.0,4.0,3.0,3.0,0.0,0.0,0.0
5.0,dark,fighting,50.2,49.8,1.1,30.0,90.0,3840.0,65.0,90.0,115.0,45.0,115.0,58.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.5,0.5,1.0,0.25,1.0,4.0,3.0,3.0,0.0,0.0,0.0
5.0,psychic,flying,50.2,49.8,1.4,14.0,45.0,5120.0,72.0,58.0,80.0,103.0,80.0,97.0,1.0,1.0,1.0,2.0,0.5,2.0,0.25,1.0,0.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0
5.0,ghost,ground,50.2,49.8,0.5,1.5,190.0,6400.0,38.0,30.0,85.0,55.0,65.0,30.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0
5.0,ghost,No secondary type,50.2,49.8,1.7,76.5,90.0,6400.0,58.0,50.0,145.0,95.0,105.0,30.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0
5.0,water,rock,88.14,11.86,0.7,16.5,45.0,7680.0,54.0,78.0,103.0,53.0,45.0,22.0,0.5,0.25,1.0,2.0,4.0,0.5,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0
5.0,water,rock,88.14,11.86,1.2,81.0,45.0,7680.0,74.0,108.0,133.0,83.0,65.0,32.0,0.5,0.25,1.0,2.0,4.0,0.5,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0
5.0,rock,flying,88.14,11.86,0.5,9.5,45.0,7680.0,55.0,112.0,45.0,74.0,45.0,70.0,0.5,0.5,2.0,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0
5.0,rock,flying,88.14,11.86,1.4,32.0,45.0,7680.0,75.0,140.0,65.0,112.0,65.0,110.0,0.5,0.5,2.0,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0
5.0,poison,No secondary type,50.2,49.8,0.6,31.0,190.0,5120.0,50.0,50.0,62.0,40.0,62.0,65.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,3.0,3.0,0.0,0.0,0.0
5.0,poison,No secondary type,50.2,49.8,1.9,107.3,60.0,5120.0,80.0,95.0,82.0,60.0,82.0,75.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,3.0,3.0,0.0,1.0,0.0
5.0,dark,No secondary type,88.14,11.86,0.7,12.5,75.0,6400.0,40.0,65.0,40.0,80.0,40.0,65.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,1.0,3.0,0.0,0.0,0.0
5.0,dark,No secondary type,88.14,11.86,1.6,81.1,45.0,5120.0,60.0,105.0,60.0,120.0,60.0,105.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,1.0,3.0,0.0,0.0,0.0
5.0,normal,No secondary type,24.9,75.1,0.4,5.8,255.0,3840.0,55.0,50.0,40.0,40.0,40.0,75.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0
5.0,normal,No secondary type,24.9,75.1,0.5,7.5,60.0,3840.0,75.0,95.0,60.0,65.0,60.0,115.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0
5.0,psychic,No secondary type,24.9,75.1,0.4,5.8,200.0,5120.0,45.0,30.0,50.0,55.0,65.0,45.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,5.0,0.0,0.0,0.0
5.0,psychic,No secondary type,24.9,75.1,0.7,18.0,100.0,5120.0,60.0,45.0,70.0,75.0,85.0,55.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,5.0,0.0,0.0,0.0
5.0,psychic,No secondary type,24.9,75.1,1.5,44.0,50.0,5120.0,70.0,55.0,95.0,95.0,110.0,65.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,5.0,0.0,0.0,0.0
5.0,psychic,No secondary type,50.2,49.8,0.3,1.0,200.0,5120.0,45.0,30.0,40.0,105.0,50.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,5.0,0.0,0.0,0.0
5.0,psychic,No secondary type,50.2,49.8,0.6,8.0,100.0,5120.0,65.0,40.0,50.0,125.0,60.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,5.0,0.0,0.0,0.0
5.0,psychic,No secondary type,50.2,49.8,1.0,20.1,50.0,5120.0,110.0,65.0,75.0,125.0,85.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,5.0,0.0,0.0,0.0
5.0,water,flying,50.0,50.0,0.5,5.5,190.0,5120.0,62.0,44.0,50.0,44.0,50.0,55.0,1.0,0.5,0.5,4.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,3.0,3.0,0.0,0.0,0.0
5.0,water,flying,50.0,50.0,1.3,24.2,45.0,5120.0,75.0,87.0,63.0,87.0,63.0,98.0,1.0,0.5,0.5,4.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,3.0,3.0,0.0,0.0,0.0
5.0,ice,No secondary type,50.2,49.8,0.4,5.7,255.0,5120.0,36.0,50.0,50.0,65.0,60.0,44.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,5.0,0.0,0.0,0.0
5.0,ice,No secondary type,50.2,49.8,1.1,41.0,120.0,5120.0,51.0,65.0,65.0,80.0,75.0,59.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,5.0,0.0,0.0,0.0
5.0,ice,No secondary type,50.2,49.8,1.3,57.5,45.0,5120.0,71.0,95.0,85.0,110.0,95.0,79.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,5.0,0.0,0.0,0.0
5.0,normal,grass,50.0,50.0,0.6,19.5,190.0,5120.0,60.0,60.0,50.0,40.0,50.0,75.0,1.0,2.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0
5.0,normal,grass,50.0,50.0,1.9,92.5,75.0,5120.0,80.0,100.0,70.0,60.0,70.0,95.0,1.0,2.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0
5.0,electric,flying,50.2,49.8,0.4,5.0,200.0,5120.0,55.0,75.0,60.0,75.0,60.0,103.0,1.0,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.0,0.0,0.0
5.0,bug,No secondary type,50.2,49.8,0.5,5.9,200.0,3840.0,50.0,75.0,45.0,40.0,45.0,60.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0
5.0,bug,steel,50.2,49.8,1.0,33.0,75.0,3840.0,70.0,135.0,105.0,60.0,105.0,20.0,0.5,4.0,1.0,1.0,0.25,0.5,1.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5,3.0,3.0,0.0,0.0,0.0
5.0,grass,poison,50.2,49.8,0.2,1.0,190.0,5120.0,69.0,55.0,45.0,55.0,55.0,15.0,1.0,2.0,0.5,0.5,0.25,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,3.0,0.0,0.0,0.0
5.0,grass,poison,50.2,49.8,0.6,10.5,75.0,5120.0,114.0,85.0,70.0,85.0,80.0,30.0,1.0,2.0,0.5,0.5,0.25,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,3.0,0.0,0.0,0.0
5.0,water,ghost,50.2,49.8,1.2,33.0,190.0,5120.0,55.0,40.0,50.0,65.0,85.0,40.0,0.0,0.5,0.5,2.0,2.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,0.5,1.0,3.0,3.0,0.0,0.0,0.0
5.0,water,ghost,50.2,49.8,2.2,135.0,60.0,5120.0,100.0,60.0,70.0,85.0,105.0,60.0,0.0,0.5,0.5,2.0,2.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,0.5,1.0,3.0,3.0,0.0,0.0,0.0
5.0,water,No secondary type,50.0,50.0,1.2,31.6,75.0,10240.0,165.0,75.0,80.0,40.0,45.0,65.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,3.0,1.0,0.0,0.0,0.0
5.0,bug,electric,50.2,49.8,0.1,0.6,190.0,5120.0,50.0,47.0,50.0,57.0,50.0,65.0,1.0,2.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,3.0,3.0,0.0,0.0,0.0
5.0,bug,electric,50.2,49.8,0.8,14.3,75.0,5120.0,70.0,77.0,60.0,97.0,60.0,108.0,1.0,2.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,3.0,3.0,0.0,0.0,0.0
5.0,grass,steel,50.2,49.8,0.6,18.8,255.0,5120.0,44.0,50.0,91.0,24.0,86.0,10.0,0.5,4.0,0.5,0.5,0.25,1.0,2.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.5,1.0,3.0,0.0,0.0,0.0
5.0,grass,steel,50.2,49.8,1.0,110.0,90.0,5120.0,74.0,94.0,131.0,54.0,116.0,20.0,0.5,4.0,0.5,0.5,0.25,1.0,2.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.5,2.0,3.0,0.0,0.0,0.0
5.0,steel,No secondary type,0.0,0.0,0.3,21.0,130.0,5120.0,40.0,55.0,70.0,45.0,60.0,30.0,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,3.0,5.0,0.0,0.0,0.0
5.0,steel,No secondary type,0.0,0.0,0.6,51.0,60.0,5120.0,60.0,80.0,95.0,70.0,85.0,50.0,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,3.0,5.0,0.0,0.0,0.0
5.0,steel,No secondary type,0.0,0.0,0.6,81.0,30.0,5120.0,60.0,100.0,115.0,70.0,85.0,90.0,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,3.0,5.0,0.0,0.0,0.0
5.0,electric,No secondary type,50.0,50.0,0.2,0.3,190.0,5120.0,35.0,55.0,40.0,45.0,40.0,60.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,5.0,0.0,0.0,0.0
5.0,electric,No secondary type,50.0,50.0,1.2,22.0,60.0,5120.0,65.0,85.0,70.0,75.0,70.0,40.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,5.0,0.0,0.0,0.0
5.0,electric,No secondary type,50.0,50.0,2.1,80.5,30.0,5120.0,85.0,115.0,80.0,105.0,80.0,50.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,5.0,0.0,0.0,0.0
5.0,psychic,No secondary type,50.2,49.8,0.5,9.0,255.0,5120.0,55.0,55.0,55.0,85.0,55.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0
5.0,psychic,No secondary type,50.2,49.8,1.0,34.5,90.0,5120.0,75.0,75.0,75.0,125.0,95.0,40.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0
5.0,ghost,fire,50.2,49.8,0.3,3.1,190.0,5120.0,50.0,30.0,55.0,65.0,55.0,20.0,0.0,0.5,2.0,1.0,0.5,0.5,0.0,0.5,2.0,1.0,1.0,0.25,2.0,2.0,1.0,2.0,0.5,0.5,3.0,5.0,0.0,0.0,0.0
5.0,ghost,fire,50.2,49.8,0.6,13.0,90.0,5120.0,60.0,40.0,60.0,95.0,60.0,55.0,0.0,0.5,2.0,1.0,0.5,0.5,0.0,0.5,2.0,1.0,1.0,0.25,2.0,2.0,1.0,2.0,0.5,0.5,3.0,5.0,0.0,0.0,0.0
5.0,ghost,fire,50.2,49.8,1.0,34.3,45.0,5120.0,60.0,55.0,90.0,145.0,90.0,80.0,0.0,0.5,2.0,1.0,0.5,0.5,0.0,0.5,2.0,1.0,1.0,0.25,2.0,2.0,1.0,2.0,0.5,0.5,3.0,5.0,0.0,0.0,0.0
5.0,dragon,No secondary type,50.2,49.8,0.6,18.0,75.0,10240.0,46.0,87.0,60.0,30.0,40.0,57.0,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,5.0,0.0,0.0,0.0
5.0,dragon,No secondary type,50.2,49.8,1.0,36.0,60.0,10240.0,66.0,117.0,70.0,40.0,50.0,67.0,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,5.0,0.0,0.0,0.0
5.0,dragon,No secondary type,50.2,49.8,1.8,105.5,45.0,10240.0,76.0,147.0,90.0,60.0,70.0,97.0,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,5.0,0.0,0.0,0.0
5.0,ice,No secondary type,50.2,49.8,0.5,8.5,120.0,5120.0,55.0,70.0,40.0,60.0,40.0,40.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0
5.0,ice,No secondary type,50.2,49.8,2.6,260.0,60.0,5120.0,95.0,130.0,80.0,70.0,80.0,50.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0
5.0,ice,No secondary type,0.0,0.0,1.1,148.0,25.0,6400.0,80.0,50.0,50.0,95.0,135.0,105.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0
5.0,bug,No secondary type,50.2,49.8,0.4,7.7,200.0,3840.0,50.0,40.0,85.0,40.0,65.0,25.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0
5.0,bug,No secondary type,50.2,49.8,0.8,25.3,75.0,3840.0,80.0,70.0,40.0,100.0,60.0,145.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0
5.0,ground,electric,50.2,49.8,0.7,11.0,75.0,5120.0,109.0,66.0,84.0,81.0,99.0,32.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,3.0,1.0,0.0,0.0,0.0
5.0,fighting,No secondary type,50.2,49.8,0.9,20.0,180.0,6400.0,45.0,85.0,50.0,55.0,50.0,65.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,3.0,3.0,0.0,0.0,0.0
5.0,fighting,No secondary type,50.2,49.8,1.4,35.5,45.0,6400.0,65.0,125.0,60.0,95.0,60.0,105.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,3.0,3.0,0.0,0.0,0.0
5.0,dragon,No secondary type,50.2,49.8,1.6,139.0,45.0,7680.0,77.0,120.0,90.0,60.0,90.0,48.0,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0
5.0,ground,ghost,0.0,0.0,1.0,92.0,190.0,6400.0,59.0,74.0,50.0,35.0,50.0,35.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.25,1.0,1.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0
5.0,ground,ghost,0.0,0.0,2.8,330.0,90.0,6400.0,89.0,124.0,80.0,55.0,80.0,55.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.25,1.0,1.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0
5.0,dark,steel,50.2,49.8,0.5,10.2,120.0,5120.0,45.0,85.0,70.0,40.0,40.0,60.0,0.5,2.0,1.0,1.0,0.5,0.5,4.0,0.0,2.0,0.5,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,3.0,3.0,0.0,0.0,0.0
5.0,dark,steel,50.2,49.8,1.6,70.0,45.0,5120.0,65.0,125.0,100.0,60.0,70.0,70.0,0.5,2.0,1.0,1.0,0.5,0.5,4.0,0.0,2.0,0.5,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,3.0,3.0,0.0,0.0,0.0
5.0,normal,No secondary type,50.2,49.8,1.6,94.6,45.0,5120.0,95.0,110.0,95.0,40.0,95.0,55.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0
5.0,normal,flying,100.0,0.0,0.5,10.5,190.0,5120.0,70.0,83.0,50.0,37.0,50.0,60.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0
5.0,normal,flying,100.0,0.0,1.5,41.0,60.0,5120.0,100.0,123.0,75.0,57.0,75.0,80.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0
5.0,dark,flying,0.0,100.0,0.5,9.0,190.0,5120.0,70.0,55.0,75.0,45.0,65.0,60.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.5,1.0,0.5,1.0,2.0,3.0,3.0,0.0,0.0,0.0
